Account,Business Name,Address,City,State,Postal Code,Country,Storecode,Tags,Reviewer Name,Review,Rating,Date Posted,Reply,Date Replied,Vendor,URL
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Oralia Cruz,"Please do not take your loved ones to this facility. I would stay all day with my mother after hip surgery, was asked to leave at 8 pm everyday...3 times when I arrived in the morning my mom was in a wheelchair eyes closed and not even sitting correctly, I knew immediately that her blood pressure was very low....Asked for help to take her blood pressure they would take their time to help....if you call to ask for anything specially change her pamper they would take their sweet time and come in the room complaining....the TV did not work, rooms are dated, nurses have an attitude....they tried to move my mom from the bed to the wheelchair, I was told that she got hurt in the process, her right knee was so bad they had to call a special wound care to help my mom....another day in the morning I walked in the room and my mom had her breakfast next to the bed intact, making a gurgly sound. I asked the nurse to please call the dr. she needed an x ray....in the afternoon one of the nurses told me that it came back negative...the following day my mom was sent to the hospital, she had aspirated and had neumonia.....another day the night nurse called me late that my mom did not want to take her pills and was loud..  I went to NSPIRE my mom was by the nurses station alone confused wondering why she was there so late, she had dementia....I asked the nurse to give me the pills and my mom took them with no problem...after that. The nurse told me she called the ambulance to send my mom to Larkin....she said they will be here in 2 hours.  I said I will put her in bed myself .. she came in the room arguing with me telling me that she was the nurse working that night and that she said she was going and she was going...The ambulance came , mom was sleeping the EMTs asked me , why is she going at this time she is sleeping....nurse came in and said, because I said so.  ....By this point it was past 10 pm....arrived at Larkin hospital...the nurse asked me , why is she here she is sleeping....I said call the nurse that sent her here....he called and she did not even want to speak to him, she didn't...my mom was 93 years old at this time...this so called nurse and many more from there should not even work anywhere with patients because all they care about is the money not the patients well being. ...I have been there signed forms to receive my moms medical records and still have not, for two years now, her primary physician tried also, still nothing....I don't know who is writing these positive reviews because I was there and lived a nightmare for 2 months ...  DO NOT BRING YOUR LOVED ONES HERE !!!!
Do not ask me if I have brought any of this to administration because nothing will be done and when there is a complaint the same little message is sent .. .who writes nice reviews ? Your families and friends?",1,12/5/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Rosa Pacheco,"(Translated by Google) I had an excellent experience with my family member at Nspire Kendall. The nursing team and staff were incredible. I highly recommend this place. Thank you all.

(Original)
He tenido excellent experiencing, con mi familiar en Nspire Kendall.Un equipment de enfermeria y trabajadores increibles,recomiendo el lugar ,sin duda alguna.Gracias a todos",5,11/30/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Lori Bodfield-Torres,"DO NOT PUT ANYONE YOU LOVE HERE!! I read the reviews; figured it was Kendall should be ok right? WRONG!! Go in person before sending your loved one there. Very unprofessional staff. No one speaks English. My mother didn’t make it overnight her first 24 hours! Her oxygen was not on when transported from Homestead Hospital. Then I had to tell them to connect & turn it on. It was in her nose, but not on! Then I realized she still wasn’t looking good still. So I had to go to the station again because they never come when you call them with the button. Come to find out the oxygen tank was empty! So she was there from 2:30 until about 5 without oxygen. Dinner comes around 6:30 and it was a tuna sandwich., a carton of milk, a cranberry juice and a minestrone soup bowl. From that moment I knew I needed to get her out of there ASAP so I figured I would get her out first thing in the morning. Unfortunately my mom did not make it.
They sent me a text in Spanish that said my mom died at 5:14am! How is this place even open? This place is a disgrace!! I’m writing this to prevent this from happening to anyone else.",1,11/29/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Fernando Cruz,"Im husband of Marlene quesada the staff give to My wife a excellent service i have no words to express how grateful im with nspire the nurses, cnas are really profesional and more important really kind. The service is 10 of a 10 recommended to your love ones.",5,11/28/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Aleida o Hernandez,"(Translated by Google) I highly recommend this Nursing Rehabilitation Center. It was an incredible experience for my family member. The nursing staff, the CNA (Center for Neurological Assistance), and the rest of the team were all very kind and helpful. Thank you all.

(Original)
Totalmente recomiendo este Nursing rehabilitation Center,una experiencia increíble con mi familiar,muy buen trato ,por todo el servicio de Enfermería ,CNA y resto del colectivo de trabajadores.Gracias a todos",5,11/23/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Meryen Concepcion,"Having had a family member here, I can speak to the quality care offered at this facility. The workers really care about the patients and making sure they are recovering well. I recommend!",5,11/23/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Evy Pierce,"Honestly, if I could give ZERO stars, I would! These recent reviews HAVE to be either paid or from family members or something bc there is just no way!
I was skeptical based on the negative reviews and tbh, many of them were spot on. If you love your loved one, please dont send them here. The place is absolutely depressing and not welcoming. Everything is outdated. The beds are old metal beds that give the feel like your loved one is in a jail. You have about a handful of people there that care about their job but it is very evident that they are understaffed. People would call for help and no one would come. There were a few times I had to help them myself. One man fell and those who saw were asked not to report it because the nurse wasnt planning to. You have to be there very often making sure they are feeding, changing, and bathing your loved one. The food literally looks and tastes like poop. The physical therapy team is great, and many times, they helped us more than the CNAs.

No one has their ID showing, only the good ones, so its clearly done on purpose. Ive seen them literally flip it back so you cant see their name. I remember witnessing a family member immediate take their loved one out and they kept asking for names.. not sure if they ever got them but the man was upset and took their family member with them. We've heard many more stories when we left of people not being cared for properly and falling multiple times. This place honestly needs to be shut down. We took our loved one out bc there was no purpose for her to be there. We have taken better care for her at home and now she is finally starting to calm down after about a month. Our poor loved one is traumatized after that.. not even joking. It breaks my heart. We should've taken her out before we officially admitted her.",1,11/21/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,KATILEIDYS VALDES CORRALES,"NSPIRE Kendall is a facility full of caring and attentive staff. From the administrators to the nurses, everyone really cares for the patients.",5,11/21/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Julie Lorenzo,"The family of Dora Lorenzo would like to express our deepest appreciation for the care she received at Inspīr Rehabilitation Center.

From the very beginning, Brian Cento and the business administration team guided us with patience and compassion, helping us navigate her admission during an incredibly difficult time. Their kindness made a painful process just a little easier to bear.

The nursing staff cared for our mother with extraordinary gentleness. Every day, they showed up with steady hands and warm hearts, making sure she was comfortable, safe, and treated with dignity. We are forever grateful for the way they looked after her.

We would especially like to thank Gerda, with whom Dora shared a very special bond. Gerda was loving, attentive, and truly cared for our mother as if she were her own. That kind of devotion is rare, and it meant the world to us. We thanked God daily that our mother was being cared for by someone like her.

We would also like to acknowledge Miss Dawson at the front desk. She is lovely, pleasant, and genuinely cares about the families walking through those doors. Her kindness was felt every time we arrived.

In one of the most challenging seasons of our lives, Inspīr Rehab provided comfort, humanity, and honest care. We are grateful beyond words.

With love,

The Lorenzo Family",5,11/16/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,bobbie jo Horton,"I previously left a 5-star review because my family had an excellent experience when Greta was the Director of Nursing. She truly went above and beyond, and staff like Jean treated my grandmother with real dignity.

Unfortunately, after Greta left, our experiences changed dramatically. My grandmother would call me late at night saying she had been left sitting in her own feces, and when meals were delivered, no help was offered. It felt as though she was expected to eat while soiled, which was heartbreaking and unacceptable.

Although the physician was kind and accessible, I often felt he was working against a larger, dysfunctional administrative system. On two occasions, I personally felt that important clinical signs were either missed or not acted on, resulting in delayed transfers to the hospital. As a family member, it gave me the impression—my opinion—that the facility was more focused on maintaining their census than ensuring timely care.",1,11/15/2025,We really appreciate that you took the time to share details about your recent visit to our care center. We will be sharing your review with the care community.,3/4/2025,gmb,https://maps.google.com/maps?cid=532821204325464843
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Jose Alvarez,Good nurse and staff highly recommend,5,11/14/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Judith Marcela Garay Melgarejo,"The family member of Blanca Molina we  really appreciated the good healthcare and excellent service that nspire provide, specially nursing department.  I recommend this place is a second house for my mom❤️🏡",5,11/14/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Mercedes Bland,,4,11/14/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,karel Diaz,NPIRE is a Very nice Skil nursing in my opinion. Staff very knowledgeable and competent. They are working hard in remodeling so aesthetically will look better in the next future . A lot of potential!!!,5,11/13/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Mirelys Chavez,"(Translated by Google) My father-in-law was there after leaving Mount Sinai for hip surgery. He recovered well, and my husband thought his rehabilitation in Miami Lakes would be the perfect place for his recovery. But that was the worst decision we ever made. Taking him to that place was a nightmare. The nurses were indifferent and showed no compassion for the patient. When you asked them why they hadn't moved him, they got annoyed. In the end, my father-in-law left with pneumonia because the room flooded, and they didn't care at all. Please, if you have a family member, don't take them there. The staff is inhumane, and the patients don't deserve to be treated that way. They are adult patients who deserve to be respected and cared for because they have health insurance. The end of this painful story is that, due to the staff's negligence, we lost my father-in-law to pneumonia. I would never recommend this place to any family member. It's the worst place you could take your loved one.

(Original)
Mi suegro estuvo allí después de salir del
Mount Sinai operado de la cadera quedo bien y mi esposo pensó que su rehabilitación  en Miami lakes seria el lie far perfecto para su recuperación pero eso fue la peor decisión que tomamos llevándolo a ese lugar las enfermeras indolentes  sin compasión al paciente luego le preguntas porque no lo han cambiado y se molestan en fin salió de allí  mi suegro con una neumonía porque la habitación se inundó en agua y eso a ellos nada les importo por favor si tienes  un familiar no lo lleves allí el personal es inhumano y los pacientes no merecen ser tratados de esa manera son pacientes adultos que merecen ser respetados y atendidos porque tienen un seguro médico , el final de esta historia tan dolorosa que debido a la despreocupación del personal perdimos a mi suegro con la neumonía , no recomendaría jamás a ningún familiar que tome esta mala desicion es el peor lugar que puedes llevar a tu familiar",1,11/11/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Eleises Cepero,,1,11/9/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Marlene Gomez,"I don’t usually leave reviews, but I feel compelled to share my wonderful experience at NSPIRE Rehabilitation in Kendall. My grandmother received excellent care from the moment she walked in until she left.

The therapy is amazing. The treatments were effective, and the progress she made was noticeable.
The therapists are dedicated and professional. They genuinely care about their patients and take the time to explain every step of the process.
The entire staff was kind and attentive. Everyone, from the front desk to the clinical team, treated my grandmother with respect and warmth.
They continue to check in. Even after she left, they still call to see how she’s doing, which means a lot to our family.
It’s clear that they love what they do. Their passion for helping others shines through in their care.
Forever thankful

Marlene Gómez",5,11/9/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Alberto Garcia,,5,11/8/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Lilliam Santos,"(Translated by Google) Thank you all very much

(Original)
Muchas gracias a todos",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Inclusion Culture,"(Translated by Google) My family member received excellent care. The nurses and the entire team demonstrated great professionalism and compassion. Many blessings to all.

(Original)
El trato a mi familiar fue muy bueno. Los enfermeros y todo el equipo demostraron mucho profesionalismo y compasión. Muchas bendiciones a todos.",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Melissa Morales,"(Translated by Google) Excellent service and very good attention from all the staff.

(Original)
Excelente servicio y muy buena atención de parte de todo el staff.",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Clara Martinez,"The service here is excellent and the staff really cares for their patients. From the nursing to the administrative staff, everyone puts the best effort to providing quality care. I recommend!",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Anolan Leston,"I can confirm the quality care patients receive here at NSPIRE. Amaury (DON) is very attentive and does a great job managing the facility. The nursing staff, CNAs, and receptionists are really helpful with all my needs. The PT and Maintenance department are also top notch. This is the one of the best rehabilitation centers, I highly recommend.",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Ramon Astengo,"(Translated by Google) Excellent care for the elderly. The nursing staff are very professional.

(Original)
Muy buen cuidado hacia los envejecientes El personal enfermeria muy profesionales.",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Felix,"My name is Felix noa I would like to sincerely congratulate Nspire of Kendall Rehabilitation Center for their exceptional care, professionalism, and humanity. From the cleaning staff to the CNAs, nurses, and therapists, everyone has demonstrated outstanding dedication and compassion. I am expressing this without any intent to seek privilege or recognition, despite my background as a Genetic Doctor — only with the honest intention of acknowledging the excellent service I received. I want to highlight Don Amaury Alonso and Supervisor Rafael Torrez for their leadership; the most exceptional CNA I have encountered, Ivis Delgado, for her humane and professional care; and other dedicated CNAs such as Denisse, Bernadette, Carmen, Yoanka, and Maria. I also want to thank the therapy team — especially Zulema, Grey, and Angela, who stands out as the best in PT. In terms of nursing care, my sincere appreciation goes to Rachel, Annalisa, and Yelenys, who provided outstanding service with kindness. Lastly, I would like to commend Gabriel, the social worker, whose professionalism and support made a meaningful difference during my stay. Thank you to everyone at Nspire of Kendall for upholding such high standards and treating each patient with dignity and respect.",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Ana Bartlett,Great care and attention. The staff cares for the wellbeing of the patients. I appreciate everyone there and how they make the patient feel at home.,5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Daisy Corcho,"I am a patient here at Nspire Kendall and I can attest to the quality of care provided by the staff. The director, Amaury, the nurses, and the CNAs are very attentive. I am very happy with my care and I recommend this place!",5,11/7/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Daniela Morales,"The building is always very clean and well-maintained. The staff are friendly, caring, and professional, and the therapy services are truly exceptional. I’m very impressed with the quality of care provided here!",5,11/6/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,kim Leger,,5,11/5/2025,,,gmb,https://maps.google.com/maps?cid=11701062337551936383
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,kim Leger,,5,11/5/2025,,,gmb,https://maps.google.com/maps?cid=532821204325464843
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,kim Leger,,5,11/5/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,kim Leger,,5,11/5/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Steven Privett,The staff is great my mom is happy she’s been here for 3years,5,10/31/2025,,,gmb,https://maps.google.com/maps?cid=11701062337551936383
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,Joanne McLoughlin,"Very happy with this facility! The staff are dedicated, professional, and genuinely care about the well-being of their residents. It’s clear they take pride in creating a positive and supportive environment!",5,10/31/2025,,,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,Geriann Milton,,5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,Michelle Caballero,"When I first walked into nspire Planation rehab facility, the receptionist Jasmine was incredibly welcoming. She greeted me with a warm smile and immediately made me feel at home. As a new employee, I appreciated how she took the time to guide me through everything and make sure I was comfortable. Her kindness, professionalism and fun personality truly set the tone for a positive first day. Jasmine is a wonderful first impression for the facility!",5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=532821204325464843
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Michelle Caballero,,5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,yaumara gonzalez,"Great service, amazing staff. Love this place!",5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Linnette Dube,,5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,irma luz velasco,"Thank you to all the Staff. They were really great wirh my husband, especially the Dialysis Team. Their lead Nurse was always very professional and takes care of his patients with lots of love. Also, Jullisa and Joann were always very helpful and willing to assist us. The ADON Veron took the prize with her attentiveness and customer service. Our only concern, is the food. They should have a different menu for diabetics. Besides that, their staff was great also. Thank you to everyone!! God bless.",5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Yali Salazar,"(Translated by Google) The staff at the facility are incredibly attentive and friendly. The wound nurse is very kind and caring.

(Original)
El personal en la facilidad es super atento y agradable. La enfermera de las heridas es bien buena y preocupada .",5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Danna Rodriguez,"More than just a rehabilitation center, Nspire of Kendall feels like a true family for our loved ones to receive care, comfort, and support. Under the new administration, the facility has truly evolved to the next level—not only through their incredible teamwork, but also through the beautiful remodeling that makes the place feel like a warm, welcoming home.

The quality of service is exceptional. I have to give special kudos to Benita, the Director of Activities—her dedication and passion for the residents are evident every single time you visit. She puts her heart into making sure patients enjoy every moment of their day.

The medical staff and case management team are compassionate, attentive, and deeply involved in their patients’ well-being. The admissions department is supportive and responsive, and the director deserves enormous credit for bringing all these amazing people together to make Nspire of Kendall the wonderful place it is today.

Truly a 5-star experience in every way!",5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,JADE HILL,"FIRST OFF I WANT TO START BY THANKING THE GOOD LORD ABOVE I WAS VERY NERVOUS COMING INTO THIS REHAB WHEN FIRST COMING IN FROM A TERRIBLE REHAB OF KINDRED IN HOLLYWOOD MY ANXIETY LEVELS WERE TERRIBLE I BEGAN TO CRY AND I HAD TO WONDERFUL NURSES THERE THAT REASSURED ME THAT I WOULD BE OK NURSE MERILYN, AND NURSE BERNADINE, THEY MADE ME FEEL LIKE FAMILY AND THAT MADE ME FEEL REALLY GOOD. IF YOU HAVE A FAMILY MEMBER AND YOU'RE NOT SURE WHERE TO TAKE THEM NSPIRE HEALTHCARE OF PLANTATION IS THE PLACE TO TAKE THEM PHENOMENAL NURSES PHENOMENAL PCA'S CARING DIRECTORS AND SOCIAL WORKERS I MEAN A REAL FAMILY ORIENTED ESTABLISHMENT AND THE FOOD WAS EXCELLENT MAN YOU WILL REALLY FEEL LIKE HOME I JUST WANT TO TAKE THIS TIME AND MENTION THE NAMES OF MY NURSES AND CNAS AND DIRECTORS EVEN ENVIRONMENTAL SERVICE HEADS AND STAFF AND MAINTENANCE HEAD. HERE WE GO. THANK YOU TO THE WONDERFUL STAFF THANK YOU FROM THE BOTTOM OF MY HEART FOR MAKING MY STAY BEAUTIFUL. THANK YOU DIRECTOR MR. SAM TATE SOCIAL WORKERS MICHELLE, SHELDON, I FORGET THE OTHER LADY NAME I'M SO SORRY BUT I REPRESENT HER BY MY PUERTO RICAN MOMMY SHE KNOWS WHOM SHE IS PT/OT HEAD MARSHA AND THE STAFF OF PT/OT ASHLEY, RAFAEL, PATRICK, NATALIE ENVIRONMENTAL HEAD SHERNETT, MAINTENANCE HEAD, ADRIAN, ALL MY NURSES MRS. MERILYN, BERNADINE, PAULINE,THOMPSON, SHENETTE,CELIA,ROSE,MYRTHO,NERDEGE,TAMARA,JAZMINE, MARIE, AND OLGA MY CNAS, MRS. DOREEN THANK YOU YOU ALREADY KNOW, MRS. CHARLENE, ANGIE, ADRIANNA,ELIKA, TRICIA, NEHEMIE, KAYLA, AND CARINE, MARIELLE, GUERLE,KITCHEN STAFF MRS. ANNETTE HEAD, ALONG WITH THE STAFF MRS. DENISE. MR.EMILE AND ACTIVITIES ASSISTANT MRS. MARIE. THANK YOU ALL FOR EVERYTHING YOU DID FOR ME AND MAKING ME FEEL LIKE FAMILY. TO ALL THE KING AND QUEENS THANK YOU FOR THE PHENOMENAL JOB PLEASE DON'T EVER CHANGE AGAIN THANK YOU TO YOU ALL AND GOD BLESS YOU ALL💯💯💜💗💜💪🏾💪🏾",5,10/29/2025,,,gmb,https://maps.google.com/maps?cid=532821204325464843
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,Mark D.,First off I would like to say this place is very unprofessional and needs to be shutdown they do nothing for your love ones just feed them and charge dapper and sheets nothing else it's post be rehabilitation for your love ones nothing but some money hungry Jamaica  especially that one Sheldon  very unprofessional I witnessed with my own eyes when someone like the bigger bosses or higher up is around you want to see everyone running around like they working and it should be like that but is I hope help someone!,1,10/28/2025,,,yelp-yelp,https://www.yelp.com/biz/nspire-healthcare-plantation-plantation?adjust_creative=P_TwBYTdY_PDw12TMXrf3w&hrid=3SxEraj4KPOh8sn0kY8I8A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=P_TwBYTdY_PDw12TMXrf3w
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Luis Vidal,,5,10/27/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,Scotty Monk,Great place,5,10/27/2025,,,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,Dexter Barber,"Chipola Health and Rehab is a small sixty bed skilled nursing facility that offers excellent nursing care and outstanding therapy services. Staff offer friendly, compassionate care. Administration team makes it easy to navigate all the steps for a successful rehab stay. Five star service!",5,10/27/2025,,,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,Regan Harris,,5,10/27/2025,,,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,GerriLynn Hussey,"Clean facility, caring staff, and excellent patient care!",5,10/27/2025,,,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,Jhoan Ramirez`,"This place is absolutely the worst facility you could ever place your loved ones in. My father underwent triple bypass surgery, and on his very first night there, he was completely neglected. He urinated on himself, and while they did clean him up, they left him sitting there soaked and shivering at 4 a.m. with the air conditioning blasting at 65 degrees. My father called me in tears, begging me to get him out of there, saying he felt like they were going to kill him.

The following day, they failed to administer his prescribed insulin correctly, and his blood sugar skyrocketed into the 500s. This level of neglect is unacceptable and dangerous. Please, do not send your loved ones to this place. They will suffer. Avoid this facility at all costs.  Too bad google doesn’t have a 0 stars to choose because that is exactly what it deserves……",1,10/26/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Dalila Landestoy,"My mom has been living at NSPIRE for some time now, and although no place is perfect and resources or staffing can sometimes be limited, I truly want to emphasize what stands out the most to me, the kindness and dedication of the people who work here. From the nurses and caregivers to the cleaning staff, handyman, transportation team, office staff, and secretaries, everyone I’ve met has shown compassion, patience, and genuine care. The Nurse Director deserves special recognition for being results-driven, attentive, and incredibly understanding. He always addresses questions or concerns right away and makes sure residents and families feel supported and heard. Through some very difficult times on our lives I’ve met many people with truly big hearts here, and I’m deeply grateful for their help, kindness, and dedication. Thank you all for what you do every day. ❤️",5,10/26/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
